library,function,line,file
syft_assets.plans.get,plans.get,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\processes\process_manager.py
syft_assets.plans.first,plans.first,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\processes\process_manager.py
syft_assets.protocols.get,protocols.get,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\processes\process_manager.py
syft.VirtualWorker,sy.VirtualWorker,13,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\syft_assets\plan_manager.py
syft_proto.execution.v1.plan_pb2.Plan,PlanPB,102,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\syft_assets\plan_manager.py
syft.serde.protobuf.serde._unbufferize,protobuf.serde._unbufferize,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\syft_assets\plan_manager.py
syft.serde.protobuf.serde._bufferize,protobuf.serde._bufferize,110,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\model_centric\syft_assets\plan_manager.py
syft.serde.serialize,serialize,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\routes\data_centric\routes.py
model_centric.syft_assets.protocols.get,protocols.get,129,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\routes\model_centric\routes.py
syft.TorchHook,sy.TorchHook,11,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\__init__.py
syft.VirtualWorker,sy.VirtualWorker,12,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\Node\app\main\__init__.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,165,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,166,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,167,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,177,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,178,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,212,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,221,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,256,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,257,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,258,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,267,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,268,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,269,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,372,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,373,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,374,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,383,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,384,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,385,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\exceptions.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,137,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,138,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,139,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,142,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,164,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,165,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,166,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,167,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,169,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,193,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde._bufferize,sy.serde.protobuf.serde._bufferize,198,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde.bufferize_args,sy.serde.protobuf.serde.bufferize_args,201,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde.bufferize_arg,sy.serde.protobuf.serde.bufferize_arg,206,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde._bufferize,sy.serde.protobuf.serde._bufferize,220,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,223,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde._unbufferize,sy.serde.protobuf.serde._unbufferize,250,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde.unbufferize_args,sy.serde.protobuf.serde.unbufferize_args,255,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde.unbufferize_arg,sy.serde.protobuf.serde.unbufferize_arg,259,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,262,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.serde.protobuf.serde._unbufferize,sy.serde.protobuf.serde._unbufferize,267,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\action.py
syft.execution.action.Action.simplify,Action.simplify,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\communication.py
syft.execution.action.Action.detail,Action.detail,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\communication.py
syft_proto.execution.v1.communication_action_pb2.CommunicationAction,CommunicationActionPB,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\communication.py
syft.execution.action.Action.bufferize,Action.bufferize,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\communication.py
syft.execution.action.Action.unbufferize,Action.unbufferize,120,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\communication.py
syft.execution.action.Action.simplify,Action.simplify,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\computation.py
syft.execution.action.Action.detail,Action.detail,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\computation.py
syft_proto.execution.v1.computation_action_pb2.ComputationAction,ComputationActionPB,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\computation.py
syft.execution.action.Action.bufferize,Action.bufferize,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\computation.py
syft.execution.action.Action.unbufferize,Action.unbufferize,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\computation.py
syft.execution.placeholder_id.PlaceholderId,syft.execution.placeholder_id.PlaceholderId,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_function,hook_args.unwrap_args_from_function,65,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.framework.hook.create_zeros,syft.framework.hook.create_zeros,328,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,363,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,364,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,365,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,366,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,382,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,383,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,384,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,385,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft_proto.execution.v1.placeholder_pb2.Placeholder,PlaceholderPB,401,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.protobuf.proto.set_protobuf_id,syft.serde.protobuf.proto.set_protobuf_id,402,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.serde.protobuf.proto.get_protobuf_id,syft.serde.protobuf.proto.get_protobuf_id,425,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft.generic.frameworks.hook.hook_args.default_register_tensor,hook_args.default_register_tensor,441,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder.py
syft_proto.execution.v1.placeholder_id_pb2.PlaceholderId,PlaceholderIdPB,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder_id.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder_id.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\placeholder_id.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.placeholder.PlaceHolder.create_placeholders,PlaceHolder.create_placeholders,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.role.Role,Role,138,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.type_wrapper.NestedTypeWrapper,NestedTypeWrapper,235,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.frameworks.torch.tensors.interpreters.autograd.AutogradTensor,AutogradTensor,243,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.placeholder.PlaceHolder.create_from,PlaceHolder.create_from,245,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.placeholder.PlaceHolder.insert,PlaceHolder.insert,251,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.placeholder.PlaceHolder.create_from,PlaceHolder.create_from,258,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.placeholder.PlaceHolder.recursive_extract,PlaceHolder.recursive_extract,280,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,314,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.PointerPlan,sy.PointerPlan,437,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.placeholder.PlaceHolder.create_placeholders,PlaceHolder.create_placeholders,467,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.execution.tracing.FrameworkWrapper,FrameworkWrapper,498,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
syft.generic.pointers.pointer_plan.PointerPlan,PointerPlan,556,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\execution\plan.py
