library,function,line,file,logging_type
mlflow.log_param,log_param,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_param,log_param,142,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_param,log_param,181,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_param,log_param,182,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_metric,log_metric,237,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_metric,log_metric,240,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_metric,log_metric,312,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
mlflow.log_metric,log_metric,313,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\simpleParadox\Private-RE\test.py,MLflow
wandb.Api,wandb.Api,23,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\sisaman\GAP\core\jobutils\registry.py,Weights & Biases
wandb.Api,wandb.Api,41,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\sisaman\GAP\results.py,Weights & Biases
wandb.Api,wandb.Api,333,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\sisaman\GAP\results.py,Weights & Biases
wandb.log,wandb.log,91,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\adv\adv_and_watermark.py,Weights & Biases
wandb.log,wandb.log,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\adv\adv_and_watermark.py,Weights & Biases
wandb.log,wandb.log,171,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\adv\adv_and_watermark.py,Weights & Biases
wandb.log,wandb.log,216,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\adv\adv_and_watermark.py,Weights & Biases
wandb.log,wandb.log,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\dp\dp_and_watermark.py,Weights & Biases
wandb.log,wandb.log,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\dp\dp_and_watermark.py,Weights & Biases
wandb.log,wandb.log,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\dp\dp_and_watermark.py,Weights & Biases
wandb.log,wandb.log,205,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\dp\dp_and_watermark.py,Weights & Biases
wandb.log,wandb.log,216,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\dp\dp_and_watermark.py,Weights & Biases
wandb.finish,wandb.finish,91,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ssg-research\conflicts-in-ml-protection-mechanisms\src\main.py,Weights & Biases
clayrs.utils.const.logger.info,logger.info,190,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\content_analyzer_main.py,Python logging
clayrs.utils.const.logger.info,logger.info,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\embeddings\embedding_learner\embedding_learner.py,Python logging
clayrs.utils.const.logger.info,logger.info,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\embeddings\embedding_loader\gensim.py,Python logging
clayrs.utils.const.logger.info,logger.info,153,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,253,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.info,logger.info,295,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.info,logger.info,298,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.info,logger.info,342,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.info,logger.info,566,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.info,logger.info,634,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\exogenous_properties_retrieval.py,Python logging
clayrs.utils.const.logger.info,logger.info,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\field_content_production_techniques\embedding_technique\embedding_technique.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\field_content_production_techniques\embedding_technique\embedding_technique.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\field_content_production_techniques\embedding_technique\embedding_technique.py,Python logging
clayrs.utils.const.logger.info,logger.info,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\field_content_production_techniques\tf_idf.py,Python logging
clayrs.utils.const.logger.info,logger.info,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\content_analyzer\field_content_production_techniques\tf_idf.py,Python logging
clayrs.utils.const.logger.info,logger.info,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\evaluation\eval_model.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,151,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\evaluation\metrics\fairness_metrics.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,546,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\evaluation\metrics\fairness_metrics.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,286,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\evaluation\metrics\plot_metrics.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,577,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\evaluation\metrics\plot_metrics.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\content_based_algorithm\contents_loader.py,Python logging
clayrs.utils.const.logger.info,logger.info,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\content_based_algorithm\contents_loader.py,Python logging
clayrs.utils.const.logger.info,logger.info,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\experiment.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,167,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\experiment.py,Python logging
clayrs.utils.const.logger.info,logger.info,188,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\experiment.py,Python logging
clayrs.utils.const.logger.info,logger.info,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\feature_selection\feature_selection_fn.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\feature_selection\feature_selection_fn.py,Python logging
clayrs.utils.const.logger.info,logger.info,88,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\feature_selection\feature_selection_fn.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\feature_selection\feature_selection_fn.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\feature_selection\feature_selection_fn.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,184,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\nx_implementation\nx_bipartite_graphs.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,106,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\nx_implementation\nx_full_graphs.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,109,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\nx_implementation\nx_full_graphs.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,103,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\nx_implementation\nx_tripartite_graphs.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,106,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\graphs\nx_implementation\nx_tripartite_graphs.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,117,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\partitioning.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,240,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,255,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,256,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,323,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,338,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,339,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,411,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,432,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,433,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,510,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,532,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.info,logger.info,533,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,725,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
clayrs.utils.const.logger.warning,logger.warning,730,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\recsys\recsys.py,Python logging
tqdm.contrib.logging.logging_redirect_tqdm,logging_redirect_tqdm,15,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\swapUniba\ClayRS\clayrs\utils\context_managers.py,Python logging
logging.error,logging.error,89,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,94,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.error,logging.error,102,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.error,logging.error,117,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,156,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,173,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.warning,logging.warning,190,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,210,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\service.py,Python logging
logging.info,logging.info,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\TeamHG-Memex\hh-page-classifier\hh_page_clf\train.py,Python logging
